Wall Structure,Wall Insulation,Glazing,Frame,Shading Position,WWR,Balcony Depth,Floor WDR,Operational GWP,Facade GWP,sDA,Glazing area
4,3,4,3,4,3,2,1,0.93,1.74,0.3978,221.72
2,3,4,3,4,3,2,1,0.93,2.38,0.4137,221.72
4,4,4,3,4,3,2,1,0.93,2.41,0.4246,221.72
4,3,3,3,4,3,2,1,0.98,1.67,0.4653,221.72
4,3,4,3,4,3,2,1,0.93,1.74,0.4087,221.72
4,3,4,3,3,3,2,1,0.93,1.74,0.4425,221.72
4,3,4,3,4,3,1,1,0.86,1.91,0.3947,221.72
4,3,4,3,4,3,2,1,0.93,1.74,0.4524,221.72
4,3,4,3,4,3,2,1,0.93,1.74,0.4117,221.72
4,3,4,3,4,3,2,1,0.93,1.74,0.4425,221.72
4,3,4,3,4,3,2,1,0.93,1.74,0.4127,221.72
2,4,4,3,1,2,1,4,0.83,3.39,0.6453,234.65
1,4,1,2,1,2,4,4,1.07,2.75,0.7275,234.65
3,2,2,3,1,2,2,4,1.05,1,0.7291,234.65
2,3,3,3,1,2,1,4,0.89,1.97,0.6581,234.65
3,3,3,3,1,2,1,4,0.89,1.7,0.6895,234.65
2,2,3,3,1,2,1,4,0.89,2.2,0.6814,234.65
2,3,2,3,1,2,1,4,0.97,2.3,0.6849,234.65
2,3,3,3,1,2,1,4,0.89,2.38,0.6988,234.65
2,3,3,3,1,2,1,4,0.89,2.38,0.6849,234.65
2,3,3,3,1,2,1,4,0.89,2.38,0.6767,234.65
2,3,3,3,1,2,2,4,0.98,2.07,0.727,234.65
2,3,3,3,1,2,1,4,0.89,2.38,0.6884,234.65
2,3,3,3,1,2,1,4,0.89,2.88,0.7151,234.65
2,3,3,3,1,2,1,4,0.89,2.38,0.7012,234.65
2,3,3,3,1,2,1,4,0.89,2.38,0.6872,234.65
3,1,4,2,2,2,2,4,0.88,1.81,0.5199,234.65
1,1,3,1,1,2,2,4,0.93,2.47,0.6506,234.65
3,1,3,1,1,2,2,4,0.93,1.35,0.6778,234.65
1,1,3,1,1,2,2,4,0.93,2.47,0.66,234.65
1,1,4,1,1,2,2,4,0.88,2.54,0.5523,234.65
1,1,3,2,1,2,2,4,0.93,2.5,0.6423,234.65
1,1,3,1,2,2,2,4,0.93,2.82,0.5711,234.65
1,1,3,1,1,2,2,4,0.93,2.47,0.6621,234.65
1,1,3,1,1,2,2,4,0.93,2.47,0.6328,234.65
1,1,3,1,1,2,2,4,0.93,2.47,0.7103,234.65
1,1,3,1,1,2,2,4,0.93,2.47,0.6674,234.65
1,1,3,1,1,2,2,4,0.93,2.47,0.6632,234.65
1,1,3,1,1,2,2,4,0.93,2.47,0.6642,234.65
1,1,1,2,1,2,2,4,1,2.91,0.728,234.65
1,4,3,1,2,2,1,4,0.84,4.71,0.5349,234.65
1,4,3,1,2,2,1,4,0.84,4.71,0.5093,234.65
1,1,3,1,2,2,1,4,0.84,3.83,0.514,234.65
1,4,1,1,2,2,1,4,0.91,4.59,0.5849,234.65
1,4,3,2,2,2,1,4,0.84,4.75,0.5453,234.65
1,4,3,1,1,2,1,4,0.84,4.32,0.7244,234.65
1,4,3,1,2,2,1,4,0.84,4.71,0.5209,234.65
1,4,3,1,2,2,2,4,0.93,4.09,0.6726,234.65
1,4,3,1,2,2,1,4,0.84,4.71,0.4674,234.65
1,4,3,1,2,2,1,4,0.84,4.71,0.5256,234.65
1,4,3,1,2,2,1,4,0.84,4.71,0.5093,234.65
1,4,3,1,2,2,1,4,0.84,4.71,0.5372,234.65
1,2,3,3,2,2,2,4,0.98,2.76,0.6705,234.65
2,2,3,3,2,2,2,4,0.98,2.05,0.6151,234.65
1,2,3,3,2,2,2,4,0.98,2.53,0.6182,234.65
2,2,3,3,2,2,2,4,0.98,2.02,0.6287,234.65
2,2,3,3,2,2,2,4,0.98,2.02,0.6234,234.65
2,2,3,3,2,2,2,4,0.98,2.02,0.6224,234.65
2,2,3,3,2,2,2,4,0.98,2.02,0.6088,234.65
2,2,3,3,2,2,2,4,0.98,2.02,0.6172,234.65
2,2,3,3,2,2,2,4,0.98,2.02,0.613,234.65
2,2,3,3,2,2,2,4,0.98,2.02,0.6349,234.65
2,2,3,3,2,2,2,4,0.98,2.19,0.6485,234.65
2,2,3,3,2,2,2,4,0.98,2.02,0.6339,234.65
2,2,3,3,2,2,2,4,0.98,2.02,0.6266,234.65
1,1,4,4,1,2,2,4,0.93,2.31,0.6308,234.65
4,2,4,1,3,2,2,4,0.88,1.32,0.5879,234.65
4,4,1,3,2,2,1,4,0.99,2.6,0.5884,234.65
1,1,1,2,2,2,3,4,1.07,2.86,0.7046,234.65
1,4,2,2,4,2,2,4,0.98,3.4,0.5575,234.65
1,4,2,3,1,2,1,4,0.97,3.57,0.6128,234.65
1,3,4,3,3,2,2,4,0.93,3.45,0.4895,234.65
2,2,2,1,1,2,2,4,0.98,1.7,0.705,234.65
1,2,2,1,2,2,2,4,0.98,2.51,0.6151,234.65
3,4,4,3,3,2,1,4,0.83,2.99,0.3837,234.65
4,3,3,2,1,2,1,4,0.84,1.12,0.6093,234.65
2,3,1,4,2,2,4,4,1.14,1.74,0.6275,234.65
3,2,2,1,3,2,3,4,1.05,1.32,0.5266,234.65
3,2,2,1,3,2,3,4,1.05,1.26,0.5321,234.65
1,2,2,1,3,2,3,4,1.05,2.25,0.5532,234.65
3,2,2,1,3,2,3,4,1.05,1.32,0.511,234.65
3,2,2,1,3,2,3,4,1.05,1.32,0.5202,234.65
3,2,2,2,3,2,3,4,1.05,1.35,0.5156,234.65
3,2,2,1,3,2,3,4,1.05,1.32,0.5138,234.65
3,2,2,1,3,2,3,4,1.05,1.32,0.5138,234.65
3,2,2,1,3,2,2,4,0.98,1.48,0.5554,234.65
3,2,2,1,3,2,3,4,1.05,1.32,0.5376,234.65
3,2,2,1,3,2,3,4,1.05,1.32,0.5275,234.65
3,2,2,1,3,2,3,4,1.05,1.32,0.5284,234.65
1,2,2,2,3,2,2,4,0.98,2.54,0.5638,234.65
3,3,4,3,2,2,3,4,1.01,1.47,0.5266,234.65
3,3,4,3,2,2,3,4,1.01,1.63,0.5303,234.65
4,3,4,3,2,2,3,4,1.01,1.41,0.5468,234.65
3,4,4,3,2,2,3,4,1.01,2.11,0.5321,234.65
3,3,4,3,2,2,3,4,1.01,1.47,0.5394,234.65
3,3,4,4,2,2,3,4,1.01,1.39,0.5394,234.65
3,3,4,3,1,2,3,4,1.01,1.14,0.6092,234.65
3,3,4,3,2,2,3,4,1.01,1.47,0.5064,234.65
3,3,4,3,2,2,1,4,0.83,1.85,0.3884,234.65
3,3,4,3,2,2,3,4,1.01,1.47,0.6073,234.65
3,3,4,3,2,2,3,4,1.01,1.47,0.5385,234.65
3,3,4,3,2,2,3,4,1.01,1.47,0.5495,234.65
4,4,4,4,1,2,1,4,0.83,2.31,0.6895,234.65
3,4,2,2,1,2,3,4,1.05,1.74,0.7037,234.65
3,4,2,2,1,2,3,4,1.05,2.17,0.7229,234.65
3,4,2,2,1,2,3,4,1.05,1.74,0.6862,234.65
3,2,2,2,1,2,3,4,1.05,0.97,0.7073,234.65
3,4,4,2,1,2,3,4,0.96,1.87,0.6385,234.65
3,4,2,2,1,2,3,4,1.05,1.74,0.7165,234.65
3,4,2,2,1,2,3,4,1.05,1.74,0.7055,234.65
3,4,2,2,1,2,3,4,1.05,1.74,0.7275,234.65
3,4,2,2,1,2,2,4,0.98,1.99,0.7019,234.65
3,4,2,2,1,2,3,4,1.05,1.74,0.6734,234.65
3,4,2,2,1,2,3,4,1.05,1.74,0.7055,234.65
3,4,2,2,1,2,3,4,1.05,1.74,0.7092,234.65
3,2,4,2,1,2,2,4,0.88,1.77,0.5962,234.65
3,1,4,4,4,2,3,4,1.01,2.06,0.3422,234.65
3,1,4,4,4,2,3,4,1.01,2.06,0.3404,234.65
2,1,4,4,4,2,3,4,1.01,2.57,0.3229,234.65
3,4,4,4,4,2,3,4,1.01,2.63,0.322,234.65
3,1,2,4,4,2,3,4,1.12,1.92,0.3991,234.65
3,1,4,4,4,2,3,4,1.01,2.06,0.3294,234.65
3,1,4,4,3,2,3,4,1.01,2.06,0.5349,234.65
3,1,4,4,4,2,3,4,1.01,2.06,0.3486,234.65
3,1,4,4,4,2,1,4,0.83,2.65,0.3442,234.65
3,1,4,4,4,2,3,4,1.01,2.06,0.2991,234.65
3,1,4,4,4,2,3,4,1.01,2.06,0.3321,234.65
3,1,4,4,4,2,3,4,1.01,2.06,0.3385,234.65
2,4,2,4,3,2,1,4,0.97,4.03,0.4291,234.65
1,2,3,4,4,2,2,4,0.98,2.7,0.5973,234.65
3,2,3,4,4,2,2,4,0.98,1.39,0.5921,234.65
1,3,3,4,4,2,2,4,0.98,2.63,0.6025,234.65
1,2,1,4,4,2,2,4,1.07,2.36,0.6192,234.65
1,2,3,1,4,2,2,4,0.93,2.44,0.5711,234.65
1,2,3,4,2,2,2,4,0.98,2.47,0.6695,234.65
1,2,3,4,4,2,3,4,1.05,2.18,0.3734,234.65
1,2,3,4,4,2,2,4,0.98,2.47,0.5199,234.65
1,2,3,4,4,2,2,4,0.98,2.47,0.5805,234.65
1,2,3,4,4,2,2,4,0.98,2.47,0.5879,234.65
1,2,3,4,4,2,2,4,0.98,2.47,0.5669,234.65
2,4,3,2,4,2,1,4,0.84,3.58,0.3616,234.65
3,4,3,2,4,2,1,4,0.84,2.55,0.3919,234.65
2,4,3,2,4,2,1,4,0.84,3.31,0.3605,234.65
2,4,3,2,4,2,1,4,0.84,3.31,0.3802,234.65
2,4,3,4,4,2,1,4,0.89,3.31,0.3686,234.65
2,4,3,2,1,2,1,4,0.84,2.92,0.6616,234.65
2,4,3,2,4,2,3,4,1.01,2.54,0.3633,234.65
2,4,3,2,4,2,1,4,0.84,3.31,0.3523,234.65
2,4,3,2,4,2,1,4,0.84,3.31,0.3802,234.65
2,4,3,2,4,2,1,4,0.84,3.31,0.3733,234.65
2,4,3,2,4,2,1,4,0.84,3.31,0.3721,234.65
4,2,2,2,4,2,4,4,1.05,1.24,0.4706,234.65
1,3,3,2,3,2,2,4,0.93,2.59,0.6098,234.65
3,4,2,1,2,2,2,4,0.98,2.12,0.6318,234.65
3,4,2,1,2,2,2,4,0.98,2.31,0.6119,234.65
3,4,2,1,2,2,2,4,0.98,2.31,0.6402,234.65
3,4,3,1,2,2,2,4,0.93,2.38,0.6674,234.65
3,4,2,1,2,2,2,4,0.98,2.31,0.6349,234.65
3,4,2,1,4,2,2,4,0.98,2.31,0.5366,234.65
3,4,2,1,2,2,1,4,0.89,2.64,0.4767,234.65
3,4,2,1,2,2,2,4,0.98,2.31,0.5921,234.65
3,4,2,1,2,2,2,4,0.98,2.31,0.6255,234.65
3,4,2,1,2,2,2,4,0.98,2.31,0.659,234.65
3,4,2,1,2,2,2,4,0.98,2.31,0.6548,234.65
4,2,2,3,2,2,1,4,0.97,1.67,0.4314,234.65
3,2,2,3,2,2,1,4,0.97,2.34,0.4372,234.65
4,3,2,3,2,2,1,4,0.97,2.43,0.4081,234.65
4,2,1,3,2,2,1,4,0.99,2.24,0.5012,234.65
4,2,2,4,2,2,1,4,0.97,2.18,0.4523,234.65
4,2,2,3,3,2,1,4,0.97,2.28,0.4128,234.65
4,2,2,3,2,2,1,4,0.97,2.28,0.4105,234.65
4,2,2,3,2,2,1,4,0.97,2.28,0.4581,234.65
4,2,2,3,2,2,1,4,0.97,1.77,0.4326,234.65
4,2,2,3,2,2,1,4,0.97,2.28,0.4174,234.65
4,2,2,3,2,2,1,4,0.97,2.28,0.4372,234.65
4,1,4,3,3,2,4,4,1.01,1.47,0.4771,234.65
2,1,3,4,3,2,1,4,0.89,2.73,0.4174,234.65
1,3,2,3,3,2,3,4,1.12,2.52,0.5468,234.65
1,2,1,1,3,2,4,4,1.07,2,0.7367,234.65
1,4,4,2,4,2,3,4,0.96,3.28,0.3193,234.65
2,4,1,3,3,2,3,4,1.14,2.71,0.633,234.65
2,1,1,1,2,2,1,4,0.91,2.29,0.5209,234.65
2,1,1,1,2,2,1,4,0.91,2.58,0.5116,234.65
1,1,1,1,2,2,1,4,0.91,2.89,0.5244,234.65
2,1,1,1,2,2,1,4,0.91,2.29,0.5314,234.65
2,1,2,1,2,2,1,4,0.89,2.33,0.4698,234.65
2,1,1,1,2,2,1,4,0.91,2.29,0.5384,234.65
2,1,1,1,2,2,1,4,0.91,2.29,0.5233,234.65
2,1,1,1,2,2,1,4,0.91,2.29,0.5419,234.65
2,1,1,1,2,2,1,4,0.91,2.29,0.5035,234.65
2,1,1,1,2,2,1,4,0.91,2.29,0.5198,234.65
2,1,1,1,2,2,1,4,0.91,2.29,0.5535,234.65
2,4,3,3,3,2,1,4,0.89,3.67,0.4977,234.65
2,4,3,3,3,2,1,4,0.89,3.67,0.5337,234.65
4,4,3,3,3,2,1,4,0.89,2.78,0.5174,234.65
2,3,3,3,3,2,1,4,0.89,2.74,0.5128,234.65
2,4,4,3,3,2,1,4,0.83,3.75,0.4163,234.65
2,4,3,3,3,2,1,4,0.89,3.67,0.5372,234.65
2,4,3,3,4,2,1,4,0.89,3.67,0.4349,234.65
2,4,3,3,3,2,2,4,0.98,3.21,0.6736,234.65
2,4,3,3,3,2,1,4,0.89,3.67,0.443,234.65
2,4,3,3,3,2,1,4,0.89,3.67,0.5093,234.65
2,4,3,3,3,2,1,4,0.89,3.67,0.4826,234.65
3,2,3,4,3,3,2,2,1.01,1.53,0.6838,247.9
4,2,3,4,3,3,2,2,1.01,1.97,0.6739,247.9
3,2,3,4,3,3,2,2,1.01,2.03,0.6858,247.9
3,2,2,4,3,3,2,2,1.08,1.95,0.6848,247.9
3,2,3,1,3,3,2,2,0.96,1.99,0.6739,247.9
3,2,3,4,3,3,2,2,1.01,2.03,0.6838,247.9
3,2,3,4,3,3,3,2,1.07,1.82,0.5879,247.9
3,2,3,4,3,3,2,2,1.01,2.03,0.6057,247.9
3,2,3,4,3,3,2,2,1.01,2.03,0.7065,247.9
3,2,3,4,3,3,2,2,1.01,2.03,0.6838,247.9
3,2,3,4,3,3,2,2,1.01,2.03,0.6917,247.9
3,4,3,2,3,3,2,2,0.96,2.2,0.6986,247.9
1,1,2,3,2,3,2,2,1.08,2.87,0.6907,247.9
2,2,1,2,3,3,1,2,0.96,2.78,0.6603,247.9
2,2,4,2,2,3,3,2,0.97,1.78,0.4778,247.9
4,4,3,4,1,3,3,2,1.07,1.54,0.5773,247.9
4,4,2,4,4,3,1,2,1.02,2.52,0.5406,247.9
4,1,1,2,4,3,3,2,1.09,1.47,0.3686,247.9
1,2,4,2,2,3,2,2,0.9,2.71,0.583,247.9
4,2,3,3,3,3,3,2,1.07,1.47,0.548,247.9
2,4,4,4,2,3,1,2,0.88,3.19,0.6154,247.9
2,1,3,3,4,3,1,2,0.94,2.75,0.5449,247.9
1,4,4,4,2,3,4,2,1.02,3.25,0.4947,247.9
4,3,1,1,2,3,3,2,1.09,1.15,0.6705,247.9
3,2,2,2,4,3,2,2,1.01,1.2,0.4832,247.9
4,1,2,3,3,3,1,2,1.02,1.66,0.562,247.9
1,1,4,4,1,3,3,2,1.02,2.06,0.5302,247.9
4,2,4,2,4,3,1,2,0.82,1.72,0.4722,247.9
2,3,4,2,1,3,4,2,0.97,1.77,0.5728,247.9
3,3,3,4,4,3,1,2,0.94,2.42,0.4957,247.9
2,3,3,4,4,3,1,2,0.94,2.5,0.4979,247.9
3,2,3,4,4,3,1,2,0.94,1.7,0.4733,247.9
3,3,3,4,4,3,1,2,0.94,1.85,0.4872,247.9
3,3,3,1,4,3,1,2,0.88,1.82,0.485,247.9
3,3,3,4,4,3,1,2,0.94,1.85,0.4872,247.9
3,3,3,4,4,3,3,2,1.07,1.5,0.333,247.9
3,3,3,4,4,3,1,2,0.94,1.85,0.5021,247.9
3,3,3,4,4,3,1,2,0.94,1.85,0.484,247.9
3,3,3,4,4,3,1,2,0.94,1.85,0.4872,247.9
3,3,3,4,4,3,1,2,0.94,1.85,0.4744,247.9
1,4,2,2,4,3,2,2,1.01,3.31,0.6146,247.9
1,4,2,3,1,3,1,2,1.02,3.41,0.609,247.9
1,3,4,3,3,3,2,2,0.95,3.39,0.4763,247.9
2,2,2,1,1,3,2,2,1.01,1.66,0.6947,247.9
4,1,3,2,4,3,2,2,0.96,1.72,0.5573,247.9
2,1,3,2,4,3,2,2,0.96,2.8,0.6038,247.9
4,1,3,2,4,3,2,2,0.96,2.16,0.5672,247.9
4,1,1,2,4,3,2,2,1.03,2.05,0.6156,247.9
4,1,3,4,4,3,2,2,1.01,2.16,0.5504,247.9
4,1,3,2,3,3,2,2,0.96,2.16,0.6294,247.9
4,1,3,2,4,3,3,2,1.02,1.93,0.3703,247.9
4,1,3,2,4,3,2,2,0.96,2.16,0.5662,247.9
4,1,3,2,4,3,2,2,0.96,2.16,0.5751,247.9
4,1,3,2,4,3,2,2,0.96,2.16,0.5771,247.9
4,1,3,2,4,3,2,2,0.96,2.16,0.5771,247.9
3,1,3,1,2,3,2,2,0.96,2.19,0.6126,247.9
4,1,3,1,2,3,2,2,0.96,1.45,0.6008,247.9
3,4,3,1,2,3,2,2,0.96,2.17,0.6008,247.9
3,1,3,1,2,3,2,2,0.96,1.52,0.587,247.9
3,1,3,2,2,3,2,2,0.96,1.55,0.6047,247.9
3,1,3,1,3,3,2,2,0.96,1.52,0.5889,247.9
3,1,3,1,2,3,2,2,0.96,1.52,0.6206,247.9
3,1,3,1,2,3,2,2,0.96,1.52,0.6611,247.9
3,1,3,1,2,3,2,2,0.96,1.44,0.5702,247.9
3,1,3,1,2,3,2,2,0.96,1.52,0.6097,247.9
3,1,3,1,2,3,2,2,0.96,1.52,0.6107,247.9
4,3,3,3,2,3,1,2,0.94,1.94,0.6122,247.9
4,3,3,3,2,3,1,2,0.94,1.94,0.6335,247.9
4,3,3,3,2,3,1,2,0.94,1.94,0.6368,247.9
4,3,1,3,2,3,1,2,1.04,1.82,0.6912,247.9
4,3,3,3,2,3,1,2,0.94,1.94,0.6474,247.9
4,3,3,3,4,3,1,2,0.94,1.94,0.5427,247.9
4,3,3,3,2,3,2,2,1.01,1.75,0.6492,247.9
4,3,3,3,2,3,1,2,0.94,1.94,0.6036,247.9
4,3,3,3,2,3,1,2,0.94,1.94,0.6528,247.9
4,3,3,3,2,3,1,2,0.94,1.94,0.6325,247.9
4,3,3,3,2,3,1,2,0.94,1.94,0.64,247.9
3,2,3,3,3,3,3,2,1.07,1.32,0.587,247.9
3,2,3,3,3,3,3,2,1.07,1.35,0.5897,247.9
4,2,3,3,3,3,3,2,1.07,1.27,0.5924,247.9
3,4,3,3,3,3,3,2,1.07,2.06,0.5924,247.9
3,2,1,3,3,3,3,2,1.16,1.21,0.6252,247.9
3,2,3,2,3,3,3,2,1.02,1.24,0.5817,247.9
3,2,3,3,2,3,3,2,1.07,1.32,0.6252,247.9
3,2,3,3,3,3,1,2,0.94,1.61,0.6955,247.9
3,2,3,3,3,3,3,2,1.07,1.32,0.5178,247.9
3,2,3,3,3,3,3,2,1.07,1.32,0.587,247.9
3,2,3,3,3,3,3,2,1.07,1.32,0.587,247.9
3,3,1,1,2,3,3,2,1.09,1.43,0.6412,247.9
3,3,1,1,2,3,3,2,1.09,1.24,0.6261,247.9
1,3,1,1,2,3,3,2,1.09,2.36,0.6439,247.9
3,2,1,1,2,3,3,2,1.09,1.31,0.6226,247.9
3,3,3,1,2,3,3,2,1.02,1.54,0.5968,247.9
3,3,1,4,2,3,3,2,1.16,1.46,0.6279,247.9
3,3,1,1,4,3,3,2,1.09,1.43,0.3917,247.9
3,3,1,1,2,3,2,2,1.03,1.6,0.6957,247.9
3,3,1,1,2,3,3,2,1.09,1.43,0.6812,247.9
3,3,1,1,2,3,3,2,1.09,1.43,0.6448,247.9
3,3,1,1,2,3,3,2,1.09,1.43,0.6421,247.9
3,4,3,4,1,3,3,2,1.07,1.82,0.6048,247.9
3,4,3,4,1,3,3,2,1.07,1.62,0.6137,247.9
2,4,3,4,1,3,3,2,1.07,2.37,0.6261,247.9
3,4,3,4,1,3,3,2,1.07,1.82,0.6137,247.9
3,4,3,4,1,3,3,2,1.07,1.82,0.627,247.9
3,4,3,2,1,3,3,2,1.02,1.82,0.6288,247.9
3,4,3,4,4,3,3,2,1.07,2.17,0.3472,247.9
3,4,3,4,1,3,1,2,0.94,2.33,0.687,247.9
3,4,3,4,1,3,3,2,1.07,1.82,0.6048,247.9
3,4,3,4,1,3,3,2,1.07,1.82,0.6181,247.9
3,4,3,4,1,3,3,2,1.07,1.82,0.5995,247.9
3,1,1,2,4,3,3,2,1.09,1.3,0.3668,247.9
3,1,1,2,4,3,3,2,1.09,1.3,0.357,247.9
3,1,1,2,4,3,3,2,1.09,1.3,0.365,247.9
3,2,1,2,4,3,3,2,1.09,1.12,0.3526,247.9
3,1,1,2,4,3,3,2,1.09,1.3,0.3561,247.9
3,1,1,4,4,3,3,2,1.16,1.29,0.3579,247.9
3,1,1,2,2,3,3,2,1.09,1.3,0.6092,247.9
3,1,1,2,4,3,2,2,1.03,1.44,0.5731,247.9
3,1,1,2,4,3,3,2,1.09,1.3,0.3899,247.9
3,1,1,2,4,3,3,2,1.09,1.3,0.365,247.9
3,1,1,2,4,3,3,2,1.09,1.3,0.3712,247.9
4,2,2,2,4,3,4,2,1.07,1.26,0.4547,247.9
1,3,3,2,3,3,2,2,0.96,2.55,0.6255,247.9
4,3,4,4,1,3,4,2,1.02,1.6,0.524,247.9
4,1,1,4,1,3,1,2,1.04,1.12,0.6934,247.9
1,2,1,3,2,3,3,2,1.16,2.32,0.6954,247.9
1,2,4,3,4,3,4,2,1.02,2.52,0.3259,247.9
4,4,2,1,2,3,4,2,1.07,1.96,0.5364,247.9
3,3,1,2,1,3,2,2,1.03,1.24,0.7925,247.9
1,1,3,2,1,3,3,2,1.02,2.58,0.5977,247.9
2,4,4,1,4,3,3,2,0.97,2.71,0.3064,247.9
4,1,4,3,3,3,4,2,1.02,1.49,0.4183,247.9
2,1,3,4,3,3,1,2,0.94,2.65,0.547,247.9
4,3,1,2,1,3,4,2,1.09,0.84,0.6412,247.9
1,3,2,4,4,3,2,2,1.08,2.39,0.5079,247.9
4,3,2,4,4,3,2,2,1.08,1.6,0.5425,247.9
1,3,2,4,4,3,2,2,1.08,2.73,0.5385,247.9
1,3,1,4,4,3,2,2,1.1,2.69,0.6117,247.9
1,3,2,2,4,3,2,2,1.01,2.73,0.5326,247.9
1,3,2,4,1,3,2,2,1.08,2.36,0.6798,247.9
1,3,2,4,4,3,2,2,1.08,2.73,0.5603,247.9
1,3,2,4,4,3,4,2,1.14,2.43,0.4139,247.9
1,3,2,4,4,3,2,2,1.08,2.73,0.5425,247.9
1,3,2,4,4,3,2,2,1.08,3.14,0.5316,247.9
1,3,2,4,4,3,2,2,1.08,2.73,0.5138,247.9
1,3,2,4,4,3,2,2,1.08,2.73,0.5217,247.9
4,4,3,3,2,3,4,2,1.07,1.97,0.5728,247.9
2,1,2,2,4,3,1,2,0.93,2.5,0.6079,247.9
4,1,2,2,4,3,1,2,0.93,1.77,0.5876,247.9
2,4,2,2,4,3,1,2,0.93,3.32,0.6068,247.9
2,1,3,2,4,3,1,2,0.88,2.59,0.6047,247.9
2,1,2,3,4,3,1,2,1.02,2.6,0.5844,247.9
2,1,2,2,2,3,1,2,0.93,2.5,0.6774,247.9
2,1,2,2,4,3,1,2,0.93,2.5,0.5876,247.9
2,1,2,2,4,3,4,2,1.07,1.99,0.4298,247.9
2,1,2,2,4,3,1,2,0.93,2.5,0.5406,247.9
2,1,2,2,4,3,1,2,0.93,2.32,0.6058,247.9
2,1,2,2,4,3,1,2,0.93,2.5,0.61,247.9
2,1,2,2,4,3,1,2,0.93,2.5,0.5919,247.9
1,1,2,1,2,3,1,2,0.93,2.83,0.6026,247.9
2,1,2,1,2,3,1,2,0.93,2.53,0.6026,247.9
1,1,2,1,2,3,1,2,0.93,3.1,0.5876,247.9
1,1,1,1,2,3,1,2,0.96,3.06,0.6474,247.9
1,1,2,1,2,3,1,2,0.93,3.1,0.5929,247.9
1,1,2,1,2,3,1,2,0.93,3.1,0.5951,247.9
1,1,2,1,2,3,1,2,0.93,3.1,0.5887,247.9
1,1,2,1,2,3,1,2,0.93,3.1,0.6303,247.9
1,1,2,1,2,3,1,2,0.93,3.1,0.6293,247.9
1,1,2,1,2,3,1,2,0.93,3.1,0.5929,247.9
1,1,2,1,2,3,1,2,0.93,3.1,0.5983,247.9
4,3,4,3,2,4,3,1,1.04,2.08,0.4586,266.07
2,4,1,2,1,4,1,1,1,3.37,0.6011,266.07
1,1,2,3,2,4,4,1,1.16,2.39,0.6045,266.07
1,1,2,3,2,4,4,1,1.16,2.54,0.5964,266.07
1,1,2,3,2,4,4,1,1.16,2.39,0.5883,266.07
1,3,2,3,2,4,4,1,1.16,2.32,0.5946,266.07
1,1,3,3,2,4,4,1,1.09,2.46,0.582,266.07
1,1,2,3,2,4,4,1,1.16,2.39,0.5829,266.07
1,1,2,3,1,4,4,1,1.16,2.02,0.6613,266.07
1,1,2,3,2,4,4,1,1.16,2.39,0.5757,266.07
1,1,2,3,2,4,4,1,1.16,2.39,0.5856,266.07
1,1,2,3,2,4,4,1,1.16,2.39,0.5748,266.07
1,1,2,3,2,4,4,1,1.16,2.39,0.6405,266.07
1,1,2,3,2,4,4,1,1.16,2.39,0.591,266.07
1,1,2,3,2,4,4,1,1.16,2.39,0.5892,266.07
1,3,3,3,1,4,4,1,1.09,2.03,0.7144,266.07
1,3,3,3,1,4,4,1,1.09,2.18,0.6973,266.07
1,1,3,3,1,4,4,1,1.09,2.25,0.7189,266.07
1,3,2,3,1,4,4,1,1.16,2.11,0.6874,266.07
1,3,3,3,1,4,4,1,1.09,2.18,0.7126,266.07
1,3,3,3,2,4,4,1,1.09,2.55,0.6486,266.07
1,3,3,3,1,4,4,1,1.09,2.18,0.7009,266.07
1,3,3,3,1,4,4,1,1.09,2.18,0.7315,266.07
1,3,3,3,1,4,4,1,1.09,2.18,0.7171,266.07
1,3,3,3,1,4,4,1,1.09,2.18,0.6495,266.07
1,3,3,3,1,4,4,1,1.09,2.18,0.7117,266.07
1,3,3,3,1,4,4,1,1.09,2.18,0.6802,266.07
1,3,3,3,1,4,4,1,1.09,2.18,0.7081,266.07
1,4,4,1,3,4,4,1,0.99,3.25,0.4685,266.07
1,4,4,1,3,4,4,1,0.99,3.21,0.4703,266.07
4,4,4,1,3,4,4,1,0.99,2.15,0.4721,266.07
1,1,4,1,3,4,4,1,0.99,2.62,0.4568,266.07
1,4,1,1,3,4,4,1,1.11,3.06,0.591,266.07
1,4,4,1,3,4,4,1,0.99,3.25,0.4838,266.07
1,4,4,1,3,4,4,1,0.99,3.25,0.464,266.07
1,4,4,1,3,4,4,1,0.99,3.25,0.4775,266.07
1,4,4,1,3,4,3,1,0.99,3.25,0.409,266.07
1,4,4,1,3,4,4,1,0.99,3.25,0.4874,266.07
1,4,4,1,3,4,4,1,0.99,3.25,0.4712,266.07
1,4,4,1,3,4,4,1,0.99,3.25,0.4784,266.07
4,1,1,1,3,4,3,1,1.11,1.39,0.527,266.07
1,3,2,4,4,4,4,1,1.16,2.46,0.5378,266.07
1,3,2,4,4,4,4,1,1.16,2.46,0.5604,266.07
3,3,2,4,4,4,4,1,1.16,1.54,0.5495,266.07
1,3,2,4,4,4,4,1,1.16,2.46,0.5604,266.07
1,3,1,4,4,4,4,1,1.19,2.42,0.5883,266.07
1,3,2,3,4,4,4,1,1.16,2.55,0.5387,266.07
1,3,2,4,3,4,4,1,1.16,2.46,0.6261,266.07
1,3,2,4,4,4,4,1,1.16,2.46,0.545,266.07
1,3,2,4,4,4,4,1,1.16,2.46,0.5586,266.07
